lines,chunks,file_count,r_queue,r_exp,r_exp_product,s_exp,s_exp_product,review_time_minutes,is_bad
33,1,1,2,850,547,4181,1249,51.40000015,1
9,2,1,1,378,378,987,985,0,0
534,50,1,0,61,61,176,171,0,1
110,35,16,10,1317,1179,0,0,694.8166665,0
2,1,1,1,1265,1228,13,13,3.200000077,0
77,25,21,0,33,32,384,310,0,0
4,1,1,2,3670,3454,821,664,225.6166667,0
248,18,8,21,4472,1697,1885,988,4133.116666,1
11,6,6,0,215,211,1883,986,5848.216667,1
171,31,4,3,58,58,272,270,4971.2,1
2,1,1,1,1265,1228,13,13,3.200000077,0
4,1,1,2,3670,3454,821,664,225.6166667,0
19,3,1,3,582,546,1785,1682,94.3833337,0
147,14,9,2,3647,3432,1774,1672,83.46666656,0
292,20,5,3,3647,3432,1775,1673,75.41666664,1
2,1,1,0,0,0,1777,1675,9276.216666,1
63,24,10,0,0,0,1777,1675,9276.216666,1
180,16,12,5,3609,3396,1746,1644,5781.533333,1
33,5,3,3,622,64,1781,1678,49.05000016,1
40,4,3,4,7615,6999,1782,1679,857.85,1
32,5,3,2,624,65,1783,1680,37.49999978,0
13,2,1,3,1733,1284,1789,1686,2650.9,0
26,3,2,9,13059,11724,1787,1684,794.6999998,0
59,18,4,10,13064,11729,1792,1689,432.3666671,0
29,11,9,0,637,601,1794,1691,104.3000002,1
7,3,1,0,638,602,1795,1692,5.399999544,0
112,36,16,10,1317,1179,0,0,694.8166665,1
135,8,8,0,0,0,538,260,57403.76667,1
24,3,2,4,55,54,260,232,1306.233333,1
40,3,3,3,1737,1287,158,145,50.00000037,1
24,2,2,3,3670,3454,823,666,0.899999812,0
107,9,4,3,3670,3454,823,666,0.899999812,1
84,5,4,3,3670,3454,823,666,0.899999812,1
36,10,5,3,3670,3454,823,666,0.899999812,1
68,2,2,3,3670,3454,823,666,0.899999812,1
12,7,4,2,237,182,346,197,2.000000551,0
4,1,1,4,100,98,50,48,1456.383334,1
30,6,4,13,13069,11734,621,498,1427.733333,0
86,9,2,1,381,380,615,492,416.4500003,1
45,4,4,11,13065,11730,616,493,2948.25,0
6,3,2,14,13072,11737,870,860,7.283333391,1
90,25,13,14,13072,11737,870,860,7.283333391,1
27,3,1,16,6592,5893,561,539,8825.6,0
2,1,1,16,6592,5893,561,539,8825.6,0
14,1,1,18,6592,5893,563,541,103.3000003,1
33,4,2,0,13,13,163,160,18.00000027,1
8,1,1,15,13144,12209,439,408,345.6166669,0
14,1,1,28,13269,12330,1831,1693,40.40000014,0
4,1,1,28,13269,12330,1831,1693,40.40000014,1
147,19,8,0,521,87,1387,142,0,1
72,12,5,0,521,87,1387,142,0,0
74,12,4,0,521,87,1387,142,0,0
26,2,1,0,521,87,1387,142,0,1
6,2,2,0,521,87,1387,142,0,1
26,6,3,2,849,53,1383,610,54.21666697,0
39,4,1,2,849,53,1383,610,54.21666697,0
7,1,1,2,849,53,1383,610,54.21666697,0
434,9,7,3,851,529,779,765,7731.733333,1
210,19,16,4,851,529,781,767,7491.016667,1
315,21,11,1,98,97,647,600,2329,1
76,7,5,2,171,170,2,2,25.34999996,1
19,3,3,0,0,0,272,96,2301.783333,0
4,2,1,0,3,3,161,103,214.5833335,1
8,2,1,4,236,177,300,220,4.649999589,1
77,25,21,0,34,33,385,311,0,1
211,5,4,2,437,430,1762,1635,67431.4,0
18,9,4,0,634,69,1449,197,0,1
144,28,9,0,634,69,1449,197,0,1
37,8,2,0,634,69,1449,197,0,1
9,2,1,7,468,455,269,81,326.7666665,1
24,2,2,3,3670,3454,823,666,0.899999812,1
107,9,4,3,3670,3454,823,666,0.899999812,0
84,5,4,3,3670,3454,823,666,0.899999812,0
40,11,6,3,3670,3454,823,666,0.899999812,1
68,2,2,3,3670,3454,823,666,0.899999812,0
3,2,2,1,380,380,273,271,229.3166667,1
2,1,1,0,31,30,382,308,0,1
259,42,33,3,355,345,171,164,10775.81667,0
2,1,1,0,80,75,169,166,16.51666626,0
18,2,1,15,13072,11737,776,744,299.0833332,1
227,12,7,6,341,15,461,5,9.633333385,1
248,10,6,3,233,219,1861,964,1180.566666,1
376,8,5,3,233,219,1861,964,1180.566666,1
59,9,5,3,233,219,1861,964,1180.566666,1
139,7,1,2,245,193,1878,981,35.53333372,1
125,8,2,1,626,508,1879,982,37.13333309,1
38,10,2,9,972,890,918,718,3.91666621,1
40,5,4,1,672,671,659,652,1294.833333,0
34,7,5,1,672,671,659,652,1294.833333,1
87,5,3,0,9,9,365,276,33.2000003,1
15,6,6,14,335,174,262,246,322.6500001,1
6,1,1,7,266,244,988,986,454.0333336,0
2,1,1,1,519,85,2517,492,42.78333329,0
74,7,7,3,995,223,108,3,22.41666645,1
37,12,1,1,521,0,2525,10,29.01666686,0
3,1,1,14,13071,11736,869,859,6.166666746,0
1,1,1,3,262,262,305,259,15659.28333,0
31,2,2,4,686,685,41,40,782.616667,1
33,3,1,4,1733,116,1085,28,603.9000001,1
6,1,1,1,1123,714,473,235,19.86666687,0
2,1,1,1,1123,714,473,235,19.86666687,0
16,1,1,0,60,60,344,343,0,1
3,1,1,10,13081,11746,871,861,19.49999951,0
4,1,1,10,13081,11746,1796,1693,15.43333344,1
120,16,8,2,422,313,9,6,1689.216667,1
4,1,1,9,3464,2005,2,2,29611.45,1
5,2,1,4,3520,2050,1067,434,6.166666746,1
43,5,2,2,595,138,1068,183,6.383333579,0
45,5,4,4,864,30,139,28,28.19999993,1
13,5,4,4,864,30,139,28,28.19999993,1
45,6,2,4,864,30,139,28,28.19999993,1
4,1,1,1,146,140,752,722,5424.1,0
3,1,1,0,2701,2580,1584,1518,2594.583333,1
72,8,2,0,2701,2580,1584,1518,2594.583333,0
58,2,2,1,1263,602,604,335,394.9499995,1
47,5,3,5,440,430,778,760,6.066666618,1
12,2,1,5,440,430,778,760,6.066666618,0
239,33,2,5,440,430,778,760,6.066666618,1
10,4,3,5,440,430,778,760,6.066666618,0
4,1,1,5,440,430,778,760,6.066666618,0
96,28,2,5,440,430,778,760,6.066666618,1
66,17,5,5,440,430,778,760,6.066666618,0
45,8,2,5,440,430,778,760,6.066666618,1
15,7,2,5,440,430,778,760,6.066666618,0
48,5,1,1,24,13,205,132,0.716666803,0
48,5,1,7,747,673,205,132,1181.583333,0
152,10,5,0,11,4,1170,1095,2030.366667,1
106,3,2,3,438,428,1802,1498,41.1500001,0
168,3,2,3,438,428,1802,1498,41.1500001,0
4,2,1,3,30,17,754,88,0.933332965,0
18,3,2,17,1134,1120,43,42,2.899999693,0
6,2,2,3,536,240,177,107,3976.966667,0
38,3,1,1,3,1,1888,991,1340.883333,1
56,6,2,0,0,0,2527,499,13.63333315,0
130,14,7,0,17,8,152,90,0,1
23,4,2,0,0,0,224,90,12.96666607,1
18,6,1,2,568,17,58,6,86.53333336,1
24,6,2,19,13283,12344,3922,2275,120.1000004,0
28,7,1,2,1737,1287,157,144,51.55000001,0
94,26,9,2,1635,1193,563,135,645.1666669,1
5,1,1,20,4480,1703,144,29,180.2666666,0
8,4,2,2,690,689,1891,1457,19.15000007,1
95,18,6,0,636,600,9954,9242,2635.6,1
7,2,1,0,636,600,9954,9242,2635.6,0
36,4,2,0,636,600,9954,9242,2635.6,1
140,20,3,12,13069,11734,9956,9244,0,1
219,28,8,12,13069,11734,9956,9244,0,1
168,38,9,12,13069,11734,9956,9244,0,1
4,2,1,4,1131,1117,6465,6050,563.8000003,1
33,1,1,5,497,303,572,160,881.9833332,0
8,1,1,21,597,544,321,275,3961.283333,0
22,10,4,21,597,544,321,275,3961.283333,0
34,8,4,21,597,544,321,275,3961.283333,0
2,1,1,21,597,544,321,275,3961.283333,0
97,24,9,21,597,544,321,275,3961.283333,0
4,2,2,21,597,544,321,275,3961.283333,1
35,16,4,21,597,544,321,275,3961.283333,1
87,5,5,3,697,690,270,255,14.23333324,1
178,9,9,3,697,690,270,255,14.23333324,1
85,6,4,4,1170,575,187,151,21.63333334,1
2,1,1,0,342,212,1246,477,0,1
71,5,3,10,595,542,306,260,264.8666663,0
71,5,3,10,3483,2020,306,260,6662.833333,0
33,3,2,5,686,685,989,987,225.3333335,1
4,1,1,1,1289,21,479,237,29.46666643,0
44,2,1,1,522,87,2534,506,8.349999636,1
59,3,1,5,342,177,75,34,838.7333331,0
55,17,17,1,8,8,237,221,3995.000001,1
4,1,1,1,852,110,0,0,690.7166666,0
5,2,1,1,247,231,740,349,17.08333388,0
8,1,1,1,452,340,1237,961,157.7333334,0
49,4,2,16,1134,1120,1598,1532,524.3833335,0
128,34,21,16,1134,1120,1598,1532,524.3833335,0
9,3,3,16,1134,1120,1598,1532,524.3833335,0
172,2,2,16,1134,1120,1598,1532,524.3833335,0
25,4,1,16,1134,1120,1598,1532,524.3833335,0
9,2,2,16,1134,1120,1598,1532,524.3833335,0
50,17,12,16,1134,1120,1598,1532,524.3833335,0
23,3,3,16,1134,1120,1598,1532,524.3833335,0
37,7,5,16,1134,1120,1598,1532,524.3833335,0
35,5,4,16,1134,1120,1598,1532,524.3833335,0
107,9,6,16,1134,1120,1598,1532,524.3833335,0
43,13,4,16,1134,1120,1598,1532,524.3833335,0
51,5,1,16,1134,1120,1598,1532,524.3833335,0
3,1,1,7,4033,779,3187,502,157.7333334,0
4,1,1,4,266,266,48,46,2893.383334,0
112,41,1,3,266,266,47,45,2897.783333,1
609,37,18,6,43,41,179,177,0,1
197,27,6,6,43,41,179,177,0,0
443,45,19,1,41,36,2302,366,34.61666666,1
12,3,2,1,61,61,45,44,441.6166672,1
3,2,2,2,307,167,876,864,454.1666669,0
9,2,2,17,1135,1121,46,45,4.566666707,0
28,2,1,5,251,198,74,5,89.00000006,0
5,2,2,1,57,53,565,543,951.5999997,0
59,23,8,4,269,269,1263,1254,236.7666665,1
109,25,4,4,269,269,1263,1254,236.7666665,1
18,3,2,17,1134,1120,43,42,2.899999693,1
63,2,2,0,11,4,1173,1098,895.1833333,1
33,5,2,0,11,4,1173,1098,895.1833333,1
16,2,1,0,11,4,1173,1098,895.1833333,1
125,2,1,1,255,241,1889,992,353.0499995,1
34,10,10,1,8,8,237,221,3995.000001,0
13,5,3,8,3480,2018,3,2,7296.266666,1
8,2,2,10,1319,1181,4,3,238.2499999,0
42,5,4,21,6599,5900,888,851,76.31666712,0
4,1,1,7,471,458,567,545,4.566666707,0
13,2,1,3,599,4,1070,67,72.96666652,0
4,1,1,1,571,492,224,200,780.9666666,1
6,2,2,2,574,495,226,202,992.283333,1
57,13,3,1,690,689,678,671,167.5500005,1
2,2,2,17,13287,12348,3928,2281,84.58333321,0
13,3,1,6,3449,434,4875,74,6171.416667,0
2,1,1,17,13287,12348,3928,2281,84.58333321,0
2,1,1,17,13287,12348,3928,2281,84.58333321,0
20,4,2,0,233,229,217,48,5.050000101,1
35,10,4,15,3945,274,419,66,1094.3,1
17,4,3,15,3945,274,419,66,1094.3,1
124,3,3,15,3945,274,419,66,1094.3,1
98,4,4,10,973,891,800,688,1569.833333,1
350,11,7,11,974,25,804,105,492.9,1
18,8,2,1,37,27,807,691,268.4833335,0
83,12,2,6,119,51,30,28,28.65000017,1
29,2,1,2,571,258,413,121,1.850000024,0
6,2,1,1,157,131,267,190,1176.35,0
162,11,4,5,175,174,290,88,1936.1,1
286,14,6,3,450,288,193,155,10.90000056,1
11,1,1,3,3515,2045,1066,433,4161.65,1
14,4,2,3,46,43,6492,5659,198.3499997,0
38,7,2,3,46,43,6492,5659,198.3499997,0
68,6,3,3,46,43,6492,5659,198.3499997,0
287,14,5,3,46,43,6492,5659,198.3499997,1
101,10,2,5,1131,1117,990,988,72.34999985,1
24,4,4,2,1739,1289,143,94,26.03333294,1
9,1,1,2,868,668,251,212,4.499999732,1
4,2,1,1,63,63,275,273,1.283333078,0
2,1,1,0,169,70,2535,507,639.2999998,0
4,1,1,3,638,513,777,18,943.5666671,0
24,3,3,0,639,603,1966,1869,359.9333337,1
36,3,1,1,516,503,366,277,51.03333347,1
2,1,1,0,75,48,348,199,0,1
80,4,4,0,75,48,348,199,0,1
40,3,1,0,75,48,348,199,0,1
22,5,1,0,75,48,348,199,0,1
13,2,1,0,75,48,348,199,0,0
37,13,6,0,75,48,348,199,0,1
2,1,1,3,3647,3432,1775,1673,75.41666664,0
18,3,3,4,7617,7001,3509,3276,320.0000004,1
3,1,1,4,269,269,1263,1254,236.7666665,0
11,4,2,3,582,332,389,62,44.54999976,1
183,46,44,2,15,15,270,254,1124.116667,1
38,2,2,1,693,692,680,673,4.23333317,0
11,2,2,0,0,0,258,256,130.9499998,1
8,1,1,2,62,62,260,258,37.93333344,1
11,1,1,1,1739,1289,695,46,821.9666668,0
8,2,2,2,53,53,705,570,892.7499998,0
8,2,2,15,1270,1251,705,570,4121.166666,0
4,1,1,1,525,164,2607,1552,4.316666722,0
11,6,6,4,351,184,271,255,295.9999998,1
48,7,3,0,16,16,1637,1252,11.46666683,1
61,19,11,2,25,23,1466,214,256.7666667,1
20,10,8,2,25,23,1466,214,256.7666667,1
37,7,4,2,25,23,1466,214,256.7666667,1
34,9,4,2,25,23,1466,214,256.7666667,1
162,3,1,2,25,23,1466,214,256.7666667,1
41,9,5,2,25,23,1466,214,256.7666667,1
141,16,6,2,25,23,1466,214,256.7666667,1
129,9,5,2,25,23,1466,214,256.7666667,1
60,6,1,2,25,23,1466,214,256.7666667,1
130,26,7,2,25,23,1466,214,256.7666667,1
70,6,1,3,441,280,690,69,843.1666665,1
53,7,1,8,443,282,703,82,2344.783334,1
12,3,1,8,443,282,703,82,2344.783334,0
5,2,1,8,443,282,703,82,2344.783334,0
17,1,1,8,443,282,703,82,2344.783334,1
26,3,1,8,443,282,703,82,2344.783334,0
28,7,6,2,446,439,1839,1697,119.9499998,1
16,3,3,8,1312,1174,1434,1385,2184.983333,1
33,11,4,8,1312,1174,1434,1385,2184.983333,0
17,8,3,8,1312,1174,1434,1385,2184.983333,1
254,40,10,8,1312,1174,1434,1385,2184.983333,1
48,8,3,8,1312,1174,1434,1385,2184.983333,1
52,19,7,8,1312,1174,1434,1385,2184.983333,1
29,8,2,3,681,680,1435,1386,16.01666696,0
30,1,1,1,1627,1251,1020,872,55.08333363,1
4,1,1,11,1654,1631,4,3,55.08333296,1
4,1,1,1,0,0,297,49,262.2333332,1
4,1,1,2,51,38,297,49,283.9666667,1
87,7,2,3,331,311,455,442,0,1
58,3,2,3,332,312,456,443,0,1
90,8,3,0,169,1,33,1,1421.4,0
88,11,7,0,0,0,873,862,1844.033333,1
411,98,86,0,0,0,874,863,1730.233334,1
9,2,2,8,462,444,588,526,0,0
138,7,4,0,169,70,31,15,1591.233333,0
6,2,1,9,3480,2018,129,20,7285.616667,1
3,1,1,2,381,381,347,346,2693.383334,1
86,7,3,6,43,41,179,177,0,0
8,1,1,6,43,41,179,177,0,0
4,2,2,10,1111,556,2678,1535,0,0
35,2,1,0,0,0,1,1,0,1
19,4,3,4,3521,441,14,8,2666.216666,0
506,14,8,1,606,90,145,40,222.783334,1
262,25,6,1,606,90,145,40,222.783334,1
206,31,19,4,1144,727,4894,84,826.45,1
43,12,8,3,583,333,4898,87,180.5166672,1
21,4,1,4,3679,3463,877,865,1081.166666,0
2,1,1,17,1270,1251,6466,6051,1116.416667,0
2,1,1,0,174,74,35,18,4.699999988,0
32,2,2,2,599,579,4613,4260,32.78333321,0
15,3,1,2,600,6,4614,27,478.3333332,1
86,9,2,1,692,691,993,991,153.2499996,1
69,14,6,5,1154,1140,1000,997,58.2333333,1
71,7,6,3,381,381,349,348,1264.733333,1
2,1,1,5,882,349,3188,2408,811.1166666,1
333,26,7,1,694,693,57,55,1005.466667,1
18,1,1,0,306,289,656,232,671.8333331,0
18,1,1,3,307,290,660,236,645.516667,0
12,3,2,6,267,15,666,242,1384.466667,0
127,8,1,3,204,191,634,210,6013.183333,1
388,11,3,7,204,191,641,217,3971.983333,1
66,7,6,1,44,41,1509,1464,14696.91667,1
5,1,1,0,5,5,537,518,2575.566666,0
13,6,5,1,695,694,1909,1475,6.983333677,0
442,60,32,0,0,0,1888,1454,5249.283333,1
80,8,1,0,5,0,827,362,3150.266667,1
252,15,9,4,3442,1989,1031,400,48524.23333,1
31,2,1,0,13,13,1225,1198,868.9999998,0
5,2,1,4,329,309,1233,1206,90.39999984,0
53,7,2,17,13290,12351,1234,1207,1198.4,0
55,3,3,2,602,581,4618,4264,12.03333311,0
50,12,6,0,77,77,4616,4262,4068.983334,0
15,3,3,0,77,77,4617,4263,3844.366666,0
38,12,6,5,54,54,1906,1472,3536.366666,1
152,46,10,5,54,54,1906,1472,3536.366666,1
140,60,13,5,54,54,1906,1472,3536.366666,1
118,45,6,5,54,54,1906,1472,3536.366666,1
13,8,3,5,54,54,1906,1472,3536.366666,1
27,9,2,5,54,54,1906,1472,3536.366666,1
1,1,1,5,54,54,1906,1472,3536.366666,0
85,20,8,5,54,54,1906,1472,3536.366666,1
99,35,17,5,54,54,1906,1472,3536.366666,1
27,9,4,5,54,54,1906,1472,3536.366666,1
27,9,2,5,54,54,1906,1472,3536.366666,1
80,24,10,5,54,54,1906,1472,3536.366666,1
172,63,22,5,54,54,1906,1472,3536.366666,1
55,24,10,5,54,54,1906,1472,3536.366666,1
33,6,1,9,3683,3467,2058,1848,333.1500001,0
31,2,1,0,13,13,1225,1198,868.9999998,1
5,2,1,4,329,309,1233,1206,90.39999984,0
55,8,3,17,13290,12351,1234,1207,1198.4,1
24,4,2,3,985,213,2497,472,230.7666662,1
71,21,2,3,985,213,2497,472,230.7666662,1
33,4,1,3,997,225,2524,497,475.2333333,0
445,14,6,5,998,226,2531,503,20.93333311,1
112,10,5,5,998,226,2531,503,20.93333311,1
21,5,2,17,13289,12350,3932,2285,249.8833331,1
8,4,3,0,522,106,1133,40,5865.566667,1
10,1,1,3,103,101,61,59,2033.916667,0
36,7,3,16,13296,12357,3933,2286,3.150000349,0
38,4,1,10,1155,1141,1006,1003,1346.933333,0
25,6,2,11,1155,1141,1007,1004,1315.466667,0
3,2,2,0,81,76,1466,1417,34.2999997,0
6,2,1,11,1155,1141,1007,1004,1315.466667,0
9,3,1,2,1138,723,627,5,425.8499996,0
5,1,1,3,258,204,19,17,4.91666615,1
6,1,1,4,503,309,1333,689,3992.433334,0
24,3,2,6,3675,3459,9959,9247,561.9333331,1
73,7,4,12,3679,3463,9965,9253,4626.833333,1
113,25,3,12,3679,3463,9965,9253,4626.833333,1
36,9,4,12,3679,3463,9965,9253,4626.833333,1
55,17,4,12,3679,3463,9965,9253,4626.833333,1
18,4,2,12,3679,3463,9965,9253,4626.833333,1
58,22,8,12,13047,11712,816,659,915.266667,0
203,18,6,2,13102,11767,854,697,2444.8,0
15,1,1,9,224,194,777,11,25506.15,1
78,8,3,1,317,308,5,5,2583.833334,1
20,1,1,5,216,203,673,249,1784.7,0
28,1,1,4,179,178,674,250,1778.383333,1
7,2,1,5,179,178,675,251,1772.85,1
36,4,1,4,460,345,1238,962,3999.7,0
2,1,1,4,433,322,1214,943,78.26666661,0
223,4,4,6,1149,729,2377,41,1316.033333,1
17,4,1,4,251,29,2371,1198,5963.25,0
197,4,4,1,23,23,2351,1183,2475.95,0
2,1,1,10,3534,371,3934,306,7.683333233,0
33,7,3,2,309,12,326,269,17.83333316,1
65,11,4,13,13065,11730,293,62,479.0666666,0
1,1,1,0,18,1,288,3,0,0
65,8,3,3,322,302,9,9,553.2333333,1
36,3,2,0,766,587,350,284,882.3833337,0
331,33,18,0,768,589,845,761,0,1
65,10,5,8,2207,2095,9916,9204,38103.96667,1
10,2,1,0,83,78,9969,9257,91.33333348,0
141,8,6,0,83,78,9969,9257,91.33333348,0
41,3,3,9,1155,1141,350,349,1423.216667,1
12,1,1,1,219,102,146,31,15.08333333,0
166,17,10,1,642,75,1636,720,22.21666686,1
54,5,2,17,3364,3164,0,0,54859.88333,1
57,3,3,1,49,46,6493,5660,2023.4,0
1,1,1,9,1155,1141,350,349,1423.216667,0
8,2,1,1,526,88,230,63,4115.583333,0
10,2,1,3,239,239,277,275,0,0
2,1,1,3,608,356,685,678,136.2499999,1
2,1,1,1,705,693,3935,2287,54.36666615,1
2,1,1,1,50,2,574,2,6.166666746,0
27,3,1,21,6600,5901,573,550,690.7499997,0
18,1,1,21,6600,5901,573,550,690.7499997,0
2,1,1,21,6600,5901,573,550,690.7499997,0
34,15,1,1,273,273,58,56,2819.383333,1
411,136,55,4,57,57,62,60,2897.383333,1
6,1,1,3,13109,11774,3838,3400,165.7666668,1
10,2,1,0,83,78,9969,9257,91.33333348,0
149,10,6,0,83,78,9969,9257,91.33333348,1
222,56,46,0,594,344,179,177,1725.4,1
10,1,1,2,703,4,1844,6,32.28333324,1
22,6,3,1,50,47,79,67,164.1333329,1
3,1,1,1,608,356,999,997,734.7666664,0
3,1,1,15,1155,1141,999,997,313.3666668,0
53,9,3,0,2080,44,204,70,9725.266667,0
292,4,4,6,296,201,34,28,109.9666663,1
36,7,3,0,3,0,1,0,7.716666386,0
14,3,2,0,3,0,1,0,4187.383333,1
172,11,3,0,3,0,1,0,7.716666386,0
45,2,2,0,5,0,0,0,0,0
43,2,2,0,5,0,0,0,0,1
103,10,5,0,5,0,293,288,1125.483333,1
41,14,5,4,234,175,26,10,83.50000039,1
39,7,6,17,13285,12346,1231,1204,5.733333752,1
125,11,5,17,13285,12346,1231,1204,5.733333752,1
50,12,6,17,13285,12346,1231,1204,5.733333752,1
49,8,3,1,15,13,1220,1193,111.0833336,1
5,1,1,1,15,13,1220,1193,111.0833336,0
55,3,3,2,602,581,4618,4264,12.03333311,0
17,4,3,0,78,78,4628,4274,36.13333315,0
15,3,3,0,78,78,4628,4274,36.13333315,0
50,12,6,0,77,77,4616,4262,4068.983334,1
106,23,8,2,380,380,343,342,4338.966666,1
105,11,2,5,13097,11762,281,280,253.8,1
275,32,2,5,13097,11762,281,280,253.8,1
59,2,2,5,13097,11762,281,280,253.8,1
22,7,4,5,13097,11762,281,280,253.8,1
157,45,26,5,13097,11762,281,280,253.8,1
31,8,4,5,13097,11762,281,280,253.8,1
92,38,28,5,13097,11762,281,280,253.8,1
372,35,5,5,13097,11762,281,280,253.8,1
105,4,2,1,33,31,2539,510,542.2833337,1
4,2,1,0,522,106,1133,40,5865.566667,0
11,2,1,1,1742,1292,1134,972,3967.4,1
47,13,6,1,698,697,1001,999,8.783333302,1
51,3,2,1,696,695,998,996,191.7333334,1
203,18,6,2,13102,11767,854,697,2444.8,1
26,10,10,4,355,187,4,4,72.15000026,1
18,3,2,1,27,0,1468,1127,511.9333334,0
2,1,1,0,85,58,1255,182,297.9333334,1
8,4,1,1,528,0,1136,1,19.13333282,0
46,14,1,1,524,1,2537,11,3.41666691,0
124,14,3,0,186,76,642,527,0,1
278,25,10,0,0,0,2339,1174,61873.58333,1
16,6,6,4,354,186,274,258,4125.433333,1
28,2,2,2,1628,1252,1022,874,206.8666665,1
45,2,1,8,259,205,12,12,88.61666679,0
2,1,1,4,1166,1152,351,350,4.04999949,0
34,5,3,2,1156,180,148,33,551.6000001,1
155,1,1,2,1156,180,148,33,551.6000001,1
178,20,8,2,1156,180,148,33,551.6000001,0
2,1,1,20,4480,206,1890,128,1144.833333,0
40,8,2,8,3538,2063,1283,545,0,1
12,7,4,0,0,0,351,201,780.3499999,0
1,1,1,0,0,0,351,201,780.3499999,0
3,2,1,0,0,0,351,201,780.3499999,0
62,10,6,8,1260,1241,1241,1232,68622.63333,1
8,4,2,5,13107,11772,76,35,148.35,0
105,5,2,4,357,27,7,6,999.0333333,1
116,8,1,3,170,3,628,33,0,0
4,2,2,11,2203,1757,53,11,12.48333268,0
41,3,2,1,707,695,6498,5665,95.94999991,0
117,13,6,0,4,4,2267,1417,6129.966667,0
29,5,2,2,459,44,2268,314,17.616667,0
29,5,2,6,4034,780,2268,314,1026.333333,0
203,47,3,5,869,59,1284,345,10.14999993,0
133,18,8,1,287,279,983,818,18.00000027,1
142,18,5,11,276,268,980,815,7652.45,1
157,10,4,11,276,268,980,815,7652.45,1
82,35,7,11,276,268,980,815,7652.45,1
35,7,3,11,276,268,980,815,7652.45,1
104,8,4,11,276,268,980,815,7652.45,1
166,7,4,11,276,268,980,815,7652.45,1
246,27,8,11,276,268,980,815,7652.45,1
134,11,4,11,276,268,980,815,7652.45,1
47,6,3,11,276,268,980,815,7652.45,1
232,6,1,1,287,279,983,818,18.00000027,1
30,7,3,1,12,12,280,263,67.13333331,0
25,4,4,14,1413,1229,281,264,2.033333704,0
55,10,7,9,1321,1183,186,179,8396.983333,0
2,1,1,8,3692,3476,891,854,157.3833333,1
28,4,2,10,3692,3476,894,857,104.0666668,1
152,6,2,1,854,112,82,68,912.8833332,0
2,1,1,2,238,238,1908,1474,2535.066667,0
2,1,1,14,1413,1229,281,264,2.033333704,0
2,1,1,4,502,498,984,861,10.31666704,0
9,3,2,18,13298,12359,1240,1213,8.70000042,0
9,2,2,0,77,77,4615,4261,131.6833332,1
53,13,5,0,77,77,4615,4261,131.6833332,1
71,14,2,3,603,582,4625,4271,890.9499995,0
167,46,2,5,603,582,4627,4273,794.616667,0
131,18,6,5,603,582,4627,4273,794.616667,0
120,14,3,5,603,582,4627,4273,794.616667,0
38,6,2,1,13117,11782,3839,3401,256.3666662,0
41,13,2,2,13117,11782,3840,3402,231.1333329,0
7,2,1,14,1270,1251,1889,1455,11088.86667,0
326,93,74,0,594,344,179,177,1725.4,1
4,2,2,3,885,26,1086,35,87.34999962,0
8,2,2,10,3504,2039,1085,749,356.1999998,0
2,1,1,1,13117,11782,3839,3401,256.3666662,0
2,1,1,1,50,1,213,72,1507.516667,0
11,6,3,0,5,0,21,1,1005.549999,0
8,4,3,5,387,86,301,53,10.88333331,1
64,9,2,11,2200,1754,1239,963,167.6333334,0
2,1,1,11,2200,1754,1239,963,167.6333334,0
401,28,12,0,33,33,129,127,0,1
6,2,2,1,161,54,131,129,0.99999994,0
2,1,1,0,102,37,336,124,0,1
4,2,1,0,2686,59,158,142,10668.03333,0
31,3,2,4,219,206,132,130,375.2833336,1
41,3,2,5,219,206,134,132,331.4333334,1
14,2,1,13,2205,1759,1240,964,196.4833331,0
274,67,24,7,1150,1136,995,993,96.65000014,1
1,1,1,11,974,891,272,192,7761.233333,0
68,5,5,1,155,144,269,191,578.4999997,0
68,5,5,3,959,880,269,191,4546.4,0
78,27,11,3,444,434,284,283,221.1833332,1
106,51,17,4,444,434,289,288,29.46666643,1
97,38,10,4,444,434,289,288,29.46666643,1
58,23,8,4,444,434,289,288,29.46666643,1
8,4,2,5,13107,11772,76,35,148.35,0
19,5,4,17,13298,12359,3939,2291,80.65000042,1
5,2,1,18,13299,12360,3940,2292,11.3000004,0
110,16,1,4,966,887,845,484,5715.25,1
5,1,1,18,1321,1278,1388,468,6728.9,0
2,1,1,1,385,385,352,351,771.0666666,1
10,10,10,5,357,188,5,5,500.2500004,1
35,3,3,6,205,193,436,388,259.3500001,1
99,9,4,9,3692,3476,9973,9261,72.58333325,0
50,10,5,0,4,4,9975,9263,59.33333337,1
495,38,13,6,13105,11770,861,704,17.15000018,1
9,3,1,3,238,232,1165,890,3131.683333,0
16,6,6,6,351,184,272,256,201.3333336,1
117,13,6,0,4,4,2267,1417,6129.966667,1
12,1,1,2,675,674,265,263,209.5833331,0
92,9,2,1,643,515,1340,695,102.9499995,1
7,1,1,3,369,369,263,261,278.5499999,0
13,1,1,6,183,179,693,686,141.1833333,1
56,11,5,1,64,64,278,276,1304.333334,0
23,4,2,7,289,233,642,527,5482.533334,1
57,11,5,2,459,44,2268,314,17.616667,1
57,11,5,6,4034,780,2268,314,1026.333333,1
1,1,1,2,448,438,698,691,0,1
56,11,5,1,64,64,278,276,1304.333334,1
78,8,5,6,2215,2103,9968,9256,2483.866667,1
